Date,Artist,Song Name,Korean Name,Director,Video,Type,Release
2012-04-29,Block B,Close My Eyes,눈감아줄께,,https://youtu.be/TqeeNIZ57v4,Boy,Minor
2012-04-28,J.Y. Park,You're The One,너 뿐이야,,https://youtu.be/Ezqn0DV3dqk,Boy Solo,Major
2012-04-26,B.A.P,POWER,파워,ZANYBROS,https://youtu.be/eBSaX3jvyEc,Boy,Major
2012-04-25,U-KISS,Dora Dora,돌아돌아,,https://youtu.be/8vfiaNtF9B4,Boy,Major
2012-04-19,Sunny Hill,Princess and Prince Charming,백마는 오고 있는가,,https://youtu.be/FG3QZHMkyPg,Co-ed,Major
2012-04-19,Noel,Fading Away,떠나간다,,https://youtu.be/p-vaLQk8aW4,Boy,Major
2012-04-18,5tion,Deep Slow,딥슬로우,,https://youtu.be/r_ucbUWCRf0,Boy,Minor
2012-04-17,Girl's Day,Oh! My God,오마이갓,METAOLOZ,https://youtu.be/O-Ep0N5Eyeg,Girl,Major
2012-04-16,Daybreak,Silly,,,https://youtu.be/NOCO9pior78,Boy,Major
2012-04-12,Baechigi,Two Mari,두 마리,,https://youtu.be/payicUZ0UZ,Boy,Major
2012-04-11,SISTAR,Alone,나혼자,,https://youtu.be/E0ZHXVp_wUE,Girl,Major
2012-04-10,Shinhwa,Venus,,,https://youtu.be/AnP-SWX29Jo,Boy,Major
2012-04-09,Nell,The Day Before,그리고 남겨진 것들,,https://youtu.be/a6AzbOupbxk,Boy,Major
2012-04-08,4Minute,Volume Up,볼륨 업,ZANYBROS,https://youtu.be/qsWl1--Niyg,Girl,Major
2012-04-07,EXO,MAMA,마마,,https://youtu.be/KH6ZwnqZ7Wo,Boy,Major
2012-04-04,M.I.B,Celebrate,,,https://youtu.be/4L2ASwznxOA,Boy,Minor
2012-04-03,Urban Zakapa,Beautiful Day,,,https://youtu.be/AWmbDGMWlAY,Co-ed,Major
2012-04-03,Girls' Generation,Time Machine,,,https://youtu.be/fj-857Q_zEU,Girl,Japanese
2012-04-02,ZE:A,Bad Sad Talk,이별드립,,https://youtu.be/WOtZ4U0ZDns,Boy,Minor
2012-03-28,Spica,Painkiller,페인킬러,,https://youtu.be/mkiLNi0fA-Y,Girl,Major
2012-03-27,Tritops,I'm A Bad Guy,나는 나쁜 놈 입니다,,https://youtu.be/n2twLEVxMx8,Boy,Major
2012-03-25,CNBLUE,Hey You,헤이 유,,https://youtu.be/hZYuZ5DIvn4,Boy,Major
2012-03-22,SHINee,Sherlock (Clue+Note),셜록,Cho Soohyun,https://youtu.be/8kyG5tTZ1iE,Boy,Major
2012-03-21,BtoB,Insane,비밀,ZANYBROS,https://youtu.be/FmuHZa6DQOc,Boy,Major
2012-03-21,5tion,Papillon,빠삐용,,https://youtu.be/28Ey-7NHljI,Boy,Major
2012-03-18,Rainbow,Gonna Gonna Go!,ガナガナGO!,,https://youtu.be/BCGhKZ3JCac,Girl,Japanese
2012-03-15,CNBLUE,Still in Love,아직 사랑한다,,https://youtu.be/SuOJ59ra63g,Boy,Major
2012-03-14,NU'EST,Face,페이스,,https://youtu.be/YczfpTIBxZ4,Boy,Major
2012-03-13,B1A4,Baby I'm Sorry,베이비 아임 쏘리,,https://youtu.be/Z37WOB7cf44,Boy,Major
2012-03-11,2AM,I Wonder If You Hurt Like Me,너도 나처럼,ZANYBROS,https://youtu.be/OhuVWznRDDs,Boy,Major
2012-03-08,EXO,History,히스토리,,https://youtu.be/vdejiaoEhFc,Boy,Major
2012-03-07,9MUSES,Ticket,티켓,ZANYBROS,https://youtu.be/_aOq_1T8XY0,Girl,Major
2012-03-06,C-Real,Joma Joma,조마 조마,,https://youtu.be/57OFgLhgmpU,Girl,Major
2012-03-06,December,With This Song,이 노랠 빌려서,,https://youtu.be/yF8H0GN6Twk,Boy,Major
2012-03-06,BIGBANG,Fantastic Baby,판타스틱 베이비,Seo Hyunseung,https://youtu.be/AAbokV76tkU,Boy,Major
2012-03-05,KARA,Girls Power,ガ?ルズ　パワ?,,https://youtu.be/Q-v6io4lIew,Girl,Japanese
2012-03-05,KARA,Speed Up,スピ?ド　アップ,,https://youtu.be/q6tfl41YlJ8,Girl,Japanese
2012-03-05,2NE1,Scream,,Mari Kim,https://youtu.be/2Cg7XNbNt_c,Girl,Japanese
2012-03-01,B.A.P,Secret Love,비밀연애,,https://youtu.be/hlOdbs1_FmQ,Boy,Minor
2012-02-28,BIGBANG,Bad Boy,배드 보이,Han Samin,https://youtu.be/1qnV55LUFVM,Boy,Major
2012-02-23,U-KISS,For Kiss Me,평생,,https://youtu.be/7CHP5dUKDB4,Boy,Major
2012-02-22,Brave Girls,Nowadays You,요즘 너,,https://youtu.be/Rgk-wTlJNMU,Girl,Major
2012-02-21,BIGBANG,Blue,블루,Han Samin,https://youtu.be/2GRP1rkE4O0,Boy,Major
2012-02-20,Orange Caramel,Bangkok City,방콕시티,,https://youtu.be/0lDoBvLxnwQ,Girl,Major
2012-02-19,miss A,Touch,터치,,https://youtu.be/aF8Fst_zonU,Girl,Major
2012-02-16,U-KISS,A Shared Dream,,,https://youtu.be/rrUDFJ8WzG0,Boy,Japanese
2012-02-15,EXID,Whoz That Girl,후즈 댓 걸,,https://youtu.be/enrUVf_JTz8,Girl,Major
2012-02-14,Beast,Mystery,미스테리,,https://youtu.be/wv7Yn31Efx0,Boy,Minor
2012-02-14,GP Basic,Ride the Edge,Edge 타,,https://youtu.be/IzFxZbOiXJM,Girl,Major
2012-02-12,5tion,Let's Get Married,우리 결혼까지 하자,,https://youtu.be/_NFDGvVfWOo,Boy,Major
2012-02-08,Chocolat,One More Day,하루만 더,,https://youtu.be/FjnIoQFhEN0,Girl,Major
2012-02-08,Spica,Russian Roulette,러시안룰렛,,https://youtu.be/IrIAoajRIUY,Girl,Major
2012-02-06,Davichi,Will Think Of You,생각날거야,,https://youtu.be/yaByEX5vzsY,Girl,Major
2012-02-01,Block B,NalinA,난리나,,https://youtu.be/grrpg_r1Nb8,Boy,Major
2012-01-30,FTISLAND,Severely,지독하게,,https://youtu.be/mZJnZD1UbA8,Boy,Major
2012-01-29,CNBLUE,Where You Are,,,https://youtu.be/TBIRKzd39qg,Boy,Japanese
2012-01-29,EXO,What Is Love,사랑은 무엇인가,,https://youtu.be/t6fPzVNIEB0,Boy,Minor
2012-01-26,Dal Shabet,Hit U,히트 유,ZANYBROS,https://youtu.be/fj1pw5pdexU,Girl,Major
2012-01-25,B.A.P,WARRIOR,워리어,ZANYBROS,https://youtu.be/N8Pwejfz0rI,Boy,Major
2012-01-18,Song Jieun,It's Cold,추워요,,https://youtu.be/FH__y5TsQ14,Girl Solo,OST
2012-01-12,Sunny Hill,The Grasshopper Song,베짱이 찬가,,https://youtu.be/4h1SixKJSKs,Co-ed,Major
2012-01-11,Rainbow Pixie,Hoi Hoi,호이호이,,https://youtu.be/4oUtxee1QM8,Girl,Major
2012-01-11,T-ara,Lovey Dovey (Zombie version),러비더비,Cha Euntaek,https://youtu.be/CJ0djllyqwY,Girl,Major
2012-01-11,Wonder Girls,The DJ Is Mine,더 디제이 이즈 마인,Ethan Lander,https://youtu.be/doXnuStEf2I,Girl,English
2012-01-10,9MUSES,News,뉴스,Saem & Serin,https://youtu.be/MC_SKIkZ9PE,Girl,Major
2012-01-09,Spica,Doggedly,독하게,,https://youtu.be/SqMvrDJc7LQ,Girl,Major
2012-01-09,MBLAQ,This Is War,전쟁이야,,https://youtu.be/Bsiv1mo0HTQ,Boy,Major
2012-01-09,Broken Valentine,No Name,,,https://youtu.be/0VGoYSM3dqg,Boy,Major
2012-01-07,JYJ,Get Out,,,https://youtu.be/QScKUGCS6Ko,Boy,Major
2012-01-05,JYJ,In Heaven,,,https://youtu.be/F3nCVLlhXmc,Boy,Major
2012-01-04,Teen Top,Crazy,미치겠어,,https://youtu.be/EKtxtDG2NkY,Boy,Major
2012-01-03,Dynamic Duo,Without You,거기서거기,,https://youtu.be/Fs_p7BHfzO0,Boy,Major
2012-01-01,T-ara,Lovey Dovey (Drama version),러비더비,Cha Euntaek,https://youtu.be/_sa1GWrN6eQ,Girl,Major
2011-12-30,Koyote,Repeat the same words,했던 말 또 하고,,https://youtu.be/DDgnw2b6098,Co-ed,Major
2011-12-21,"T-ara, Davichi",We Were In Love,우리 사랑했잖아,,https://youtu.be/nJ31sMmytHU,Girl,Major
2011-12-18,Super Junior-D&E,"Oppa, Oppa",떴다 오빠,,https://youtu.be/LloLMZlnLXQ,Boy,
2011-12-14,Orange Caramel,Funny Hunny,퍼니허니,,https://youtu.be/8jZOWNNEzUQ,Girl,Major
2011-12-08,MBLAQ,White Forever,,,https://youtu.be/pIOvpQ1OaVw,Boy,Minor
2011-12-07,Boyfriend,I'll Be There,내가 갈게,,https://youtu.be/CipF26oiY54,Boy,Major
2011-12-05,Infinite,Lately (White Confession),하얀고백,Soo A Whang (FPK),https://youtu.be/mZu3fRDrK5c,Boy,Minor
2011-12-05,FTISLAND,Distance,,,https://youtu.be/scT6xjzY7Lc,Boy,Japanese
2011-11-30,Trouble Maker,Trouble Maker,,,https://youtu.be/s-zRAQmKUkI,Co-ed,Major
2011-11-29,After School,Tap Slap,,,https://youtu.be/w_5KWPNfBH8,Girl,Japanese
2011-11-24,ZE:A,Daily Daily,,,https://youtu.be/jLFX2nLOjso,Boy,Japanese
2011-11-23,U-KISS,Tick Tack,,,https://youtu.be/H4dO_-Cj-Ss,Boy,Japanese
2011-11-22,Apink,My My,마이 마이,ZANYBROS,https://youtu.be/LxabwNWJ2rY,Girl,Major
2011-11-20,Rania,Pop Pop Pop,팝 팝 팝,,https://youtu.be/N7K7edVTafA,Girl,Major
2011-11-17,T-ara,Cry Cry,크라이 크라이,Cha Euntaek,https://youtu.be/5M69TE1yzt4,Girl,Major
2011-11-14,4Minute,Ready Go,,ZANYBROS,https://youtu.be/gy13NPM4rMs,Girl,Japanese
2011-11-11,Trax,Blind,창문,,https://youtu.be/nVkoHTRGoco,Boy,Major
2011-11-08,T-ara,Cry Cry (Drama version),크라이 크라이,Cha Euntaek,https://youtu.be/-Ju79e8rM0c,Girl,Major
2011-11-07,Urban Zakapa,One Spring Day,봄을 그리다,,https://youtu.be/uFoCayuOaAE,Co-ed,Minor
2011-11-05,Wonder Girls,Be My Baby,비마이베이비,Cho Soohyun,https://youtu.be/3fy4cqWMhyI,Girl,Major
2011-11-03,Brown Eyed Girls,Cleansing Cream,클렌징크림,,https://youtu.be/8nM-aHjWjoM,Girl,Major
2011-11-01,FTISLAND,Satisfaction,,,https://youtu.be/vL0-T8uHZus,Boy,Japanese
2011-11-01,FTISLAND,Treasure,,,https://youtu.be/ARYOp7ohS_o,Boy,Japanese
2011-10-31,CNBLUE,In My Head,,,https://youtu.be/GbIjifrHjc8,Boy,Japanese
2011-10-31,FTISLAND,Brand New Days,,,https://youtu.be/g1ZjGBGXMUs,Boy,Japanese
2011-10-31,FTISLAND,May,ハルカ,,https://youtu.be/yGYFnadOG1Y,Boy,Japanese
2011-10-31,FTISLAND,Let It Go!,,,https://youtu.be/KYgmgSMc9M8,Boy,Japanese
2011-10-27,Myname,Message,메세지,,https://youtu.be/eZoLmKy9tGA,Boy,Major
2011-10-25,Noel,I Miss You,그리워 그리워,,https://youtu.be/rr7arlNxLro,Boy,Major
2011-10-24,M.I.B,G.D.M,지디엠,,https://youtu.be/0j2yMFtlPio,Boy,Minor
2011-10-23,KARA,Winter Magic,ウィンタ?マジック,,https://youtu.be/PEOzHpnn4O8,Girl,Japanese
2011-10-22,FTISLAND,So Today...,,,https://youtu.be/xWlFKr5eaTA,Boy,Japanese
2011-10-21,BIGBANG,The North Face,노스페이스,,https://youtu.be/4uqyi90fA_M,Boy,CF
2011-10-18,Girls' Generation,The Boys,더 보이즈,ZANYBROS,https://youtu.be/6pA_Tou-DPI,Girl,Major
2011-10-17,SECRET,Love is MOVE,사랑은 무브,ZANYBROS,https://youtu.be/yGO84ZoYXts,Girl,Major
2011-10-12,Orange Caramel,Shanghai Romance,샹하이 로맨스,,https://youtu.be/VTDw-VWYpVg,Girl,Major
2011-10-11,C-Real,No No No No No,노노노노노,,https://youtu.be/UVeTI4v24M0,Girl,Major
2011-10-10,FTISLAND,Like Birds,새들처럼,,https://youtu.be/RGOQ7FhdBS4,Boy,Major
2011-10-05,N-Sonic,Super Boy,슈퍼 보이,,https://youtu.be/LD3SxsoZ7M8,Boy,Major
2011-10-05,Boyfriend,Don't Touch My Girl,내 여자 손대지마,,https://youtu.be/f1cZ2uzxCjI,Boy,Major
2011-09-28,Clover,A Guy Who I Know,아는 오빠,,https://youtu.be/63yaGmR3lrE,Co-ed,Major
2011-09-26,Super Junior,A-Cha,아차,,https://youtu.be/GvTaLTTanJc,Boy,Major
2011-09-25,Infinite,Paradise,파라다이스,Soo A Whang (FPK),https://youtu.be/Sj0FvZGSzCo,Boy,Major
2011-09-22,Brown Eyed Girls,Sixth Sense,식스센스,FPK,https://youtu.be/4IVVvOAq5WI,Girl,Major
2011-09-21,Jewelry S,Forget It,됐지 뭐,,https://youtu.be/DZpBgm0FbQU,Girl,Major
2011-09-19,T-ara,LOG-IN,로그인,,https://youtu.be/xlGDca_0wVk,Girl,Minor
2011-09-15,FTISLAND,Flower Rock,,,https://youtu.be/6LYvl2iStlg,Boy,Japanese
2011-09-15,Brown Eyed Girls,Hotshot,핫샷,,https://youtu.be/rWt_NV5mHXA,Girl,Major
2011-09-05,Girl's Day,Don't Flirt,너 한눈 팔지마,METAOLOZ,https://youtu.be/QuOu31aIiKY,Girl,Major
2011-09-05,KARA,Step,스텝,Joo Heesun,https://youtu.be/zYoYoBtLqOY,Girl,Major
2011-08-31,Stellar,Rocket Girl,로켓걸,ZANYBROS,https://youtu.be/NUS5Vp3hT6o,Girl,Major
2011-08-31,U-KISS,Neverland,네버랜드,,https://youtu.be/n3dF0Y7deb0,Boy,Major
2011-08-29,ZE:A,Wait Yo!,왜요?,,https://youtu.be/on6sjhF0vR0,Boy,Minor
2011-08-26,Davichi,Don't Say Goodbye,안녕이라고 말하지마,,https://youtu.be/x3_OemZDGfQ,Girl,Major
2011-08-26,Super Junior,Superman,슈퍼맨,,https://youtu.be/IdFeKj798hU,Boy,Major
2011-08-24,Super Junior-M,Perfection,태완미,,https://youtu.be/KaWeiV65uGU,Boy,Major
2011-08-24,Nemesis,Ending Credit,엔딩 크레딧,,https://youtu.be/Hfk-iqWUmaE,Boy,Major
2011-08-23,LeeSsang,Turned off the TV,TV를 껐네,,https://youtu.be/-HxaERgTNwY,Boy,Minor
2011-08-18,9MUSES,Figaro,피가로,Park Jiho,https://youtu.be/mCkfeMc-7IY,Girl,Minor
2011-08-16,Chocolat,Syndrome,신드롬,,https://youtu.be/dHC8jXqB42c,Girl,Major
2011-08-10,Dal Shabet,Bling Bling,블링블링,,https://youtu.be/dRIMteI2hHA,Girl,Major
2011-08-10,December,Cry Out With My Heart,가슴으로 운다,,https://youtu.be/JglenTmLUKM,Boy,Major
2011-08-10,Girls' Generation,Bad Girl,,,https://youtu.be/9gQs7damTIE,Girl,Japanese
2011-08-08,SISTAR,So Cool,쏘 쿨,,https://youtu.be/Pj3q0ZChgFE,Girl,Major
2011-08-04,Sunny Hill,Pray,기도,,https://youtu.be/Uive4DMqAdc,Co-ed,Major
2011-08-03,Super Junior,Mr. Simple,미스터 심플,,https://youtu.be/r6TwzSGYycM,Boy,Major
2011-08-02,T-ara,Roly Poly in Copacabana,롤리폴리 코파카바나,,https://youtu.be/3Xolk2cFzlo,Girl,Major
2011-07-28,Brave Girls,Easily,툭하면,,https://youtu.be/AygKziSsA4s,Girl,Major
2011-07-27,After School Red,Night into the sky,밤하늘에,,https://youtu.be/8TybPXqzQ50,Girl,Major
2011-07-27,Teen Top,No More Perfume on You,향수 뿌리지마,,https://youtu.be/xT4LzAWcmds,Boy,Major
2011-07-27,2NE1,Ugly,어글리,Han Samin,https://youtu.be/NGe0hHvAGkc,Girl,Major
2011-07-26,Blady,Crazy Day,미친날,,https://youtu.be/eFphrMVWB3E,Girl,Major
2011-07-25,2PM,Hot,핫,,https://youtu.be/kf-uYtg5U5s,Boy,Minor
2011-07-20,Infinite,Be Mine,내꺼하자,Soo A Whang (FPK),https://youtu.be/tqC8AmuZuLI,Boy,Major
2011-07-20,2NE1,Hate You,헤이트유,Mari Kim,https://youtu.be/NB5jyYD2WEw,Girl,Major
2011-07-19,After School Blue,Wonder Boy,원더 보이,,https://youtu.be/huRLvcrEfBQ,Girl,Major
2011-07-19,2PM,Give It To Me,기브 잇 투미,,https://youtu.be/hv3n36p_8oc,Boy,Minor
2011-07-17,Jewelry,Fool,바보야,,https://youtu.be/m9geMH0Vg-k,Girl,Minor
2011-07-17,miss A,Good-bye Baby,굿바이 베이비,Song Wooyoung,https://youtu.be/EYKO1za5mX0,Girl,Major
2011-07-15,B1A4,Beautiful Target,뷰티풀 타겟,Joo Heesun,https://youtu.be/zlruBjfjLtc,Boy,Major
2011-07-14,GP Basic,Jelly Pop,젤리 팝,,https://youtu.be/0sRa27FTIJk,Girl,Major
2011-07-13,B1A4,Only Learned the Bad Things,못된 것만 배워서,,https://youtu.be/IC4ZCsgD3S0,Boy,Major
2011-07-11,MBLAQ,Mona Lisa,모나리자,,https://youtu.be/SenkemTrZMQ,Boy,Major
2011-07-08,The Grace - Dana&Sunday,One More Chance,나 좀 봐줘,,https://youtu.be/9ng2PFi7v-k,Girl,Major
2011-07-07,ZE:A,Watch Out,,,https://youtu.be/DCmk7giedlU,Boy,Major
2011-07-07,Girls' Generation,Way To Go,힘 내!,,https://youtu.be/_0Ke2fThnG0,Girl,Minor
2011-07-06,8eight,Covering Those Lips,그 입술을 막아본다,,https://youtu.be/qZcWfchFAA0,Co-ed,Major
2011-06-30,AshGray,Fade In Out,,,https://youtu.be/xDoMigTnsqM,Boy,Minor
2011-06-30,AshGray,12:30 AM,새벽열두시반,,https://youtu.be/BsxAzihP37w,Boy,Major
2011-06-29,T-ara,Roly Poly,롤리폴리,Cha Euntaek,https://youtu.be/afwK0Mv0IsY,Girl,Major
2011-06-29,Mighty Mouth,La La La,랄랄라,,https://youtu.be/t8nSG4dW__A,Boy,Major
2011-06-27,2NE1,I Am The Best,내가 제일 잘 나가,Seo Hyunseung,https://youtu.be/j7_lSP8Vc3o,Girl,Major
2011-06-22,Apink,It Girl (Remix ver.),잇 걸,ZANYBROS,https://youtu.be/lutNCnoMQMU,Girl,Minor
2011-06-22,M&D,Close Ur Mouth,뭘봐,,https://youtu.be/c4dfLAGJhao,Boy,Major
2011-06-22,Block B,Tell Them,가서 전해,,https://youtu.be/mbd0__eS_uc,Boy,Major
2011-06-21,Rainbow,Sweet Dream,스윗 드림,,https://youtu.be/-Ni_8EOdlxY,Girl,Major
2011-06-20,2PM,Hands Up,핸즈 업,,https://youtu.be/KgrB2KBZws4,Boy,Major
2011-06-17,f(x),Hot Summer,핫 섬머,,https://youtu.be/z-rftpZ7kCY,Girl,Major
2011-06-15,KARA,GO GO Summer!,GO GO サマ?!,,https://youtu.be/ogVMxZTcoCI,Girl,Japanese
2011-06-13,Apink,Wishlist,위시리스트,,https://youtu.be/8AddEMqliD0,Girl,Minor
2011-06-02,Girl's Day,Hug Me Once,한번만 안아줘,METAOLOZ,https://youtu.be/yebXjZA60OQ,Girl,Major
2011-06-02,Sunny Hill,Midnight Circus,미드나잇 서커스,,https://youtu.be/vjBHPvYW3Gk,Co-ed,Major
2011-06-01,SECRET,Starlight Moonlight,별빛달빛,ZANYBROS,https://youtu.be/iTVfJ1j7o-A,Girl,Major
2011-05-25,Boyfriend,Boyfriend,보이프렌드,,https://youtu.be/zd5GGvWWnzU,Boy,Major
2011-05-23,Daybreak,Shall We Dance?,,,https://youtu.be/5oM1z_qWhG8,Boy,Major
2011-05-23,FTISLAND,Hello Hello,,,https://youtu.be/itGNQbJwRSk,Boy,Major
2011-05-17,Urban Zakapa,My Love,그날에 우리,,https://youtu.be/ZGReh7eNTUU,Co-ed,Major
2011-05-17,After School,Play Ur Love,플레이 유얼 러브,,https://youtu.be/Uly4Bkvxy_8,Girl,Minor
2011-05-16,Beast,Fiction,픽션,ZANYBROS,https://youtu.be/ZAzWT8mRoR0,Boy,Major
2011-05-15,Jewelry,Pass,,,https://youtu.be/NJKSkeR8uBk,Girl,Major
2011-05-11,5Dolls,Blah Blah,이러쿵저러쿵,,https://youtu.be/ENgAN345ulo,Girl,Major
2011-05-11,2NE1,Lonely,론니,Han Samin,https://youtu.be/5n4V3lGEyG4,Girl,Major
2011-05-11,miss A,Love Alone,,,https://youtu.be/dBR0oEUIoGI,Girl,Minor
2011-05-05,Touch,Rockin' The Club,,,https://youtu.be/e4Y07ypHXSY,Boy,Major
2011-05-04,Untouchable,You You,,,https://youtu.be/tKIXJXWUs3w,Boy,Major
2011-05-02,SISTAR19,Ma Boy,마 보이,,https://youtu.be/X6XXia5B2Wg,Girl,Major
2011-04-29,After School,Let's Step Up,렛츠 스텝 업,,https://youtu.be/6utponLXbo4,Girl,Minor
2011-04-28,After School,Shampoo,샴푸,,https://youtu.be/1OSmITtaX3o,Girl,Major
2011-04-25,CNBLUE,Love Girl,러브 걸,,https://youtu.be/YmyCA91xJ5Y,Boy,Major
2011-04-23,Girls' Generation,Mr.Taxi,미스터 택시,Hideaki Sunaga,https://youtu.be/fhseD2tRLUY,Girl,Japanese
2011-04-21,Girl's Day,If You Give Your Heart To Me,너의 마음을 내게 준다면,,https://youtu.be/lu2SNh__PdU,Girl,OST
2011-04-20,B1A4,O.K,오케이,Joo Heesun,https://youtu.be/839DdUWbeLw,Boy,Major
2011-04-18,Apink,I Don't Know,몰라요,ZANYBROS,https://youtu.be/zI6MvzIZ3CA,Girl,Major
2011-04-18,f(x),Pinnochio (Danger),피노키오,,https://youtu.be/kKS12iGFyEA,Girl,Major
2011-04-15,Super Junior-K.R.Y,Fly,,,https://youtu.be/3E1UjzvsP-U,Boy,OST
2011-04-13,Dal Shabet,Pink Rocket,핑크 로켓,,https://youtu.be/BmOW0xiTEzo,Girl,Major
2011-04-13,BIGBANG,Love Song,러브송,Han Samin,https://youtu.be/IKZEmLvYVF0,Boy,Major
2011-04-13,Block B,Freeze!,그대로 멈춰라!,Metaoloz,https://youtu.be/ae_vi3hM6K0,Boy,Major
2011-04-11,KARA,"Right now, ""Thank you""",今、贈りたい「ありがとう」,,https://youtu.be/EEpoLUPHQzc,Girl,Japanese
2011-04-08,Rainbow,To Me,내게로..,,https://youtu.be/xqvdj0Fl_MY,Girl,Major
2011-04-07,Jewelry S,Date,데이트,,https://youtu.be/RntJ_IJHo7M,Girl,Major
2011-04-07,Brave Girls,Do You Know,아나요,,https://youtu.be/ZnJejsV8LI8,Girl,Major
2011-04-07,Brave Girls,So Sexy,쏘섹시,,https://youtu.be/L14vXxEp8B0,Girl,Minor
2011-04-06,Rania,Dr Feel Good,닥터 필 굿,,https://youtu.be/7479aGbSKUQ,Girl,Major
2011-04-04,4Minute,Mirror Mirror,거울아거울아,ZANYBROS,https://youtu.be/1fOG_wcV_oU,Girl,Major
2011-03-31,Clover,La Vida Loca,라 비다 로카,,https://youtu.be/T8Y-VJyJ2QY,Co-ed,Major
2011-03-30,U-KISS,330,,,https://youtu.be/O7aFRaKyTfo,Boy,Major
2011-03-28,4Minute,Heart To Heart,하트 투 하트,ZANYBROS,https://youtu.be/h97jt1XtnGQ,Girl,Major
2011-03-21,LPG,Angry,앵그리,,https://youtu.be/maMHbXYJgiY,Girl,Major
2011-03-19,CNBLUE,Intuition,직감,,https://youtu.be/_500iqJggs0,Boy,Major
2011-03-18,F1rst,"I Love You, You Love Me",너 나 좋아해 나 너 좋아해,,https://youtu.be/mw_ITJEDzg4,Co-ed,Major
2011-03-18,SG Wannabe,Only,고작,,https://youtu.be/vvMo7Ohtmoc,Boy,Major
2011-03-17,ZE:A,Here I Am,,,https://youtu.be/tg918Ogclgs,Boy,Major
2011-03-16,Infinite,Nothing's Over,낫씽즈 오버,Soo A Whang (FPK),https://youtu.be/zpT4EkgSIQg,Boy,Major
2011-03-15,Girl's Day,Twinkle Twinkle,반짝반짝,METAOLOZ,https://youtu.be/DWpl2CaCnVA,Girl,Major
2011-03-15,KARA,Roller coaster love,ジェットコ?スタ?ラブ,,https://youtu.be/cWDzVr3vPsg,Girl,Japanese
2011-03-14,TVXQ!,Before U Go,이것만은 알고 가,,https://youtu.be/b-yLX4DFKyM,Boy,Major
2011-03-13,Teen Top,Angel,,,https://youtu.be/KKZHT2Ge-p0,Boy,Minor
2011-03-02,Song Jieun,Going Crazy feat Bang Yongguk,미친거니,ZANYBROS,https://youtu.be/n1TLaZp1i8E,Girl Solo,Major
2011-03-01,Dal Shabet,Supa Dupa Diva,수파 두파 디바,Dari Cho (FPK),https://youtu.be/Tuqm2YwoX10,Girl,Major
2011-02-28,BIGBANG,Tonight,투나잇,,https://youtu.be/8d5QEWdHchk,Boy,Major
2011-02-16,5Dolls,It's You,너 말이야,,https://youtu.be/Mw2dB8ovBbM,Girl,Major
2011-02-16,5Dolls,Love Bite,입술자국,,https://youtu.be/UCnWhyDV-2Q,Girl,Major
2011-02-15,Flower,You Are My Everything,,,https://youtu.be/1lIrWCvlAzA,Boy,Major
2011-02-14,DMTN,Lover Cop,,,https://youtu.be/qoITbWqyOr8,Boy,Major
2011-02-14,DMTN,The Man Opposed,그남자는반대,,https://youtu.be/3jdPNjQ2lX8,Boy,Major
2011-02-10,T-ara,Beautiful Girl feat. Electroboys,뷰티풀 걸,,https://youtu.be/iFZti0XQ3EI,Girl,Minor
2011-02-08,4Minute,Why,,ZANYBROS,https://youtu.be/bqYWpzb65rE,Girl,Japanese
2011-01-31,GD&T.O.P,Baby Good Night,베이비굿나잇,,https://youtu.be/zRJ4IzpfVUs,Boy,Major
2011-01-27,Jewelry,Back It Up,,,https://youtu.be/i_blz2d1Sz0,Girl,Major
2011-01-18,TVXQ!,How can I,믿기 싫은 이야기,,https://youtu.be/WhZwdMgloK0,Boy,Minor
2011-01-18,Mighty Mouth,Tok Tok,톡톡,,https://youtu.be/jlVo8z2ZZAw,Boy,Major
2011-01-18,Girls' Generation,Visual Dreams,비주얼 드림,,https://youtu.be/jBxW22JLUmg,Girl,CF
2011-01-13,Teen Top,Supa Luv,수파 러브,,https://youtu.be/boQFnQAaCZc,Boy,Major
2011-01-11,MBLAQ,Stay,스테이,,https://youtu.be/kbESdhYw95E,Boy,Major
2011-01-11,Girls' Generation,Beautiful Girls,뷰티풀 걸,,https://youtu.be/SH7FECPILcc,Girl,Special
2011-01-06,SECRET,Shy Boy,샤이보이,ZANYBROS,https://youtu.be/QN6KVm5cRWw,Girl,Major
2011-01-05,Infinite,Before The Dawn (BTD),비티디,Soo A Whang (FPK),https://youtu.be/JvNUilVWFDs,Boy,Major
2011-01-04,TVXQ!,Keep Your Head Down,왜,,https://youtu.be/djJb5iSL0Do,Boy,Major
2011-01-02,MBLAQ,Cry,크라이,,https://youtu.be/3UggIMs8pdE,Boy,Major
2010-12-30,Untouchable,Only One,단 한사람,,https://youtu.be/WjxEdqc8GbU,Boy,Major
2010-12-19,TVXQ!,Athena,아테나,,https://youtu.be/L3uCgtrZLEk,Boy,OST
2010-12-10,After School,Love Love Love,러브러브러브,,https://youtu.be/yLFUhqxFkFA,Girl,Special
2010-12-09,AshGray,God,,,https://youtu.be/mQVVgnbqX6A,Boy,Major
2010-12-03,Brown Eyed Soul,If it is the same,똑같다면,,https://youtu.be/3mh9rn-KItw,Boy,Major
2010-12-02,Untouchable,Make A Fuss,난리 브루스,,https://youtu.be/pOCBajX8WdQ,Boy,Major
2010-12-02,SISTAR,How Dare You,니까짓게,,https://youtu.be/DQ1hvB_L30o,Girl,Major
